x,y,z,yaw,velocity,change_flag,steering_flag,accel_flag,stop_flag,event_flag
1480.99747572077,1321.84931286331,59.6836157515645,-157.906005760869,9.62104734317275,0,3,0,0,0
1479.93244748208,1321.40913965274,59.6719176871702,-157.909042439387,9.58333456581117,0,3,0,0,0
1478.87145586882,1320.97091890872,59.6738513801247,-157.900831430867,9.54424014783896,0,3,0,0,0
1477.81431699451,1320.53410730232,59.678645439446,-157.899537784098,9.51277397961672,0,3,0,0,0
1476.76085653476,1320.09844101965,59.6767824674025,-157.904431819154,9.48388247798816,0,3,0,0,0
1475.71091236378,1319.6640694486,59.6663728822023,-157.930117529802,9.4550459518815,0,3,0,0,0
1474.66376479709,1319.23260110896,59.6496409168467,-157.925836571983,9.42243863398314,0,3,0,0,0
1473.61991110456,1318.80334544461,59.6356489174068,-157.915867281745,9.38970220495204,0,3,0,0,0
1472.57985542808,1318.37473575585,59.6258583730087,-157.901645443499,9.35771103171829,0,3,0,0,0
1471.54371856141,1317.94731302559,59.6210571797565,-157.893726797056,9.32207587047792,0,3,0,0,0
1470.51076440647,1317.52121334709,59.6162837883458,-157.879923747078,9.29817845704819,0,3,0,0,0
1469.481965249,1317.09427800123,59.6086493115872,-157.881588319115,9.26068640819127,0,3,0,0,0
1468.45600579679,1316.66951729823,59.5958021180704,-157.856045542886,9.23842314936161,0,3,0,0,0
1467.43370050564,1316.24557150155,59.5735079022124,-157.853864595744,9.19781113285482,0,1,0,0,0
1466.41446570394,1315.82332857419,59.5513717727736,-157.84974840815,9.17805460809412,0,1,0,0,0
1465.39870591863,1315.40296766069,59.5441048787907,-157.856316714916,9.13964511387086,0,1,0,0,0
1464.38600372948,1314.98520574067,59.5495910719037,-157.858504317743,9.10681807510932,0,1,0,0,0
1463.37639735168,1314.56882623024,59.5491711013019,-157.869257378163,9.08530927886416,0,1,0,0,0
1462.36991571006,1314.15363691468,59.5332571053878,-157.88348372173,9.06018648901502,0,1,0,0,0
1461.3665863059,1313.73981599323,59.5113345542923,-157.889585415556,9.02990667561301,0,1,0,0,0
1460.36559046881,1313.32766985893,59.4958429951221,-157.901526461119,9.01190361415405,0,1,0,0,0
1459.36756854085,1312.91582264472,59.4868663791567,-157.90938546505,8.98840594466963,0,1,0,0,0
1458.37202563859,1312.50614922866,59.4762700526044,-157.906747280961,8.95351339001664,0,1,0,0,0
1457.37952561805,1312.09811933618,59.4556516399607,-157.904388400211,8.92678633595481,0,1,0,0,0
1456.39032831346,1311.69075476564,59.4320331411436,-157.915245592249,8.89236080264864,0,1,0,0,0
1455.40525537875,1311.28542209603,59.4211916718632,-157.907463788496,8.84779217629614,0,1,0,0,0
1454.42896430561,1310.88264433481,59.4263532292098,-157.913457911695,8.75097375691455,0,1,0,0,0
1453.46492568206,1310.48577779811,59.4281385084614,-157.902624820865,8.61404314781741,0,1,0,0,0
1452.517791636,1310.09442715067,59.4229775769636,-157.921714024418,8.4518904281399,0,1,0,0,0
1451.58810246043,1309.71099263616,59.4134821090847,-157.918267978783,8.29776495346224,0,1,0,0,0
1450.52511177369,1309.27285865415,59.3990001175553,-157.919505543247,8.12143861338341,0,1,0,0,0
1449.48459803953,1308.84598482959,59.3880806164816,-157.898672170605,7.94153272613718,0,1,0,0,0
1448.46866982622,1308.42679465003,59.3788624759763,-157.876147128845,7.76169319561841,0,1,0,0,0
1447.47658839927,1308.01737395953,59.3578344630078,-157.820633614576,7.5753100909846,0,1,0,0,0
1446.50824910239,1307.61785079353,59.3363892640919,-157.782173136181,7.39019657816195,0,1,0,0,0
1445.56489461393,1307.22502137348,59.3315193187445,-157.818093597097,7.20894575672509,0,1,0,0,0
