x,y,z,yaw,velocity,change_flag,steering_flag,accel_flag,stop_flag,event_flag
10863.324996857904,11218.388954496942,58.81027493160218,24.597831319435212,8.522631246628166,0,3,0,0,0
10864.255869318731,11218.836154318415,58.819923436269164,24.754111046801892,8.649102015565058,0,3,0,0,0
10865.198327712715,11219.292958308943,58.83945270627737,24.84789189426459,8.768405471277438,0,3,0,0,0
10866.145230139722,11219.760159795173,58.85037000011653,24.766869737824766,8.789579064117193,0,3,0,0,0
10867.095621123444,11220.22790437378,58.868189179338515,24.65104537410635,8.832045595063795,0,3,0,0,0
10868.055794569547,11220.688472931273,58.88811324723065,24.58013774697945,8.877250516304354,0,3,0,0,0
10869.022895273753,11221.153466131538,58.909638590179384,24.36131141098841,8.986928447254048,0,3,0,0,0
10870.002973019378,11221.622029311024,58.914590485394,24.22771524987019,9.091022860292922,0,3,0,0,0
10870.997922112234,11222.089361931197,58.917822687886655,24.226577865673928,9.191191894288295,0,3,0,0,0
10872.003007977619,11222.565990636125,58.92932530865073,24.17523476863292,9.301429706967848,0,3,0,0,0
10873.020259199897,11223.043223732151,58.9632881982252,24.19975080734054,9.396006579857564,0,3,0,0,0
10874.043371170294,11223.526919996366,58.985780258663,24.144822384311805,9.457621572768392,0,3,0,0,0
10875.072738553863,11224.018535854295,58.98619001265615,23.928188344287282,9.539288877090542,0,3,0,0,0
10876.11625812517,11224.505530030467,58.986483505927026,23.836086899820792,9.649165892129508,0,3,0,0,0
10877.174563834444,11224.992788037285,59.00111316796392,23.810690561380174,9.748266760606144,0,3,0,0,0
10878.246888709953,11225.488227938302,59.02049661800265,23.751261148493608,9.9070208867893,0,3,0,0,0
10879.333452613326,11225.991141622886,59.03538542147726,23.66758632804482,10.020198698424633,0,3,0,0,0
10880.24751460622,11226.412554988638,59.0370955215767,23.6289979707941,10.08732703944913,0,3,0,0,0
